country,region,population,article,revision_id,article_quality
nigeria,western africa,218500000.0,Doyin Okupe,1106135595,GA
nigeria,western africa,218500000.0,Alabi Hassan Olajoku,1106583214,C
nigeria,western africa,218500000.0,Ali Olanusi,1094886992,Start
nigeria,western africa,218500000.0,Raheem Olawuyi,1104484269,Stub
nigeria,western africa,218500000.0,Funmilayo Olayinka,1106156108,C
nigeria,western africa,218500000.0,Folake Olunloyo,1081273511,Stub
nigeria,western africa,218500000.0,Evelyn Omavowan Oboro,1064434740,Stub
nigeria,western africa,218500000.0,Adedayo Omolafe,1092314183,Start
nigeria,western africa,218500000.0,Emmanuel Onwe,1082543742,C
nigeria,western africa,218500000.0,D. K. Onwenu,1095888816,Stub
nigeria,western africa,218500000.0,Onyeka Onwenu,1115010468,C
